ID,Autonomy_level,Roadway Type,Roadway Surface,Posted Speed Limit (MPH),Lighting,Weather,Mileage,Usage_year,Speed,Acceleration,Disengagement,Crush,Collision Type,Incident Severity,Insurance Cost,Cornering,Distance_to_next_car
716c95ff-a7b6-4255-9172-aadf0b437829,ADAS,Highway,Dry,60,Dawn / Dusk,Clear,6397,0,60,normal,1,0,,,,Aggressive,78
8a128159-904d-494c-b1bb-589b030e496d,ADAS,Urban,Dry,25,Daylight,Cloudy,7719,0,24,normal,0,0,,,,Smooth,27
68174248-8981-4c61-8b78-0bd37c5f88b1,ADAS,Highway,Dry,70,Daylight,Cloudy,12439,1,59,normal,0,0,,,,Smooth,63
7dfac878-3f6f-4268-bfac-5b57a081560f,ADAS,Rural,Dry,45,Dawn / Dusk,Fog/Smoke,13956,1,40,risky,0,0,,,,Smooth,31
8639de58-605f-4d5b-ab8d-33ad2e7667cd,ADAS,Rural,Dry,55,Dark - Not Lighted,Clear,12809,0,55,normal,0,0,,,,Smooth,22
304d5c9d-b164-43dd-aec6-1b2d9757f889,ADAS,Urban,Dry,45,Daylight,Cloudy,20022,0,13,normal,0,0,,,,Smooth,45
642e41e7-458d-419e-8cff-4f77a37cca49,ADAS,Highway,Dry,70,Dark - Not Lighted,Clear,22584,2,70,normal,0,0,,,,Smooth,35
e8de9411-0078-46ee-93ad-b88dfeeaada5,ADAS,Highway,Dry,60,Dawn / Dusk,Clear,7095,0,55,normal,0,0,,,,Smooth,54
671ca2ba-619a-415b-8807-ab3a0ff6d8ed,ADAS,Urban,Dry,30,Dark - Lighted,Clear,10069,0,9,normal,0,0,,,,Smooth,30
c0cfc940-45b8-44be-a69c-1cff4011a41a,ADAS,Urban,Dry,30,Daylight,Fog/Smoke,4942,0,27,normal,0,0,,,,Smooth,30
3653e332-3ef7-4f74-953b-26bb4a31ab42,ADAS,Highway,Dry,65,Dawn / Dusk,Clear,14534,0,60,normal,0,0,,,,Smooth,39
94ffa69c-aeb7-4521-bccf-f84a9e6bed7a,ADAS,Urban,Dry,40,Daylight,Clear,10299,0,17,normal,1,0,,,,Smooth,52
f43c1c1f-b138-4fb2-826a-0abf13b61479,ADAS,Highway,Dry,60,Dawn / Dusk,Clear,29904,2,51,normal,0,0,,,,Smooth,72
b9174008-7fa6-4c59-9965-9d3e9e1f3a90,ADAS,Parking lot,Dry,5,Daylight,Cloudy,15954,1,2,normal,1,0,,,,Smooth,6
d2e84b5c-db57-4297-a64a-910ecf40e3b3,ADAS,Urban,Wet,25,Daylight,Rain,36558,2,14,normal,0,0,,,,Smooth,22
b284ae36-5060-4660-a9ad-35d02cc755e6,ADAS,Highway,Wet,70,Daylight,Snow,15216,0,67,normal,0,0,,,,Smooth,56
35314e8a-0f1a-4274-963d-5aadc50aaf09,ADAS,Urban,Dry,35,Dark - Lighted,Cloudy,12192,1,3,normal,0,0,,,,Smooth,28
afd216d1-2a18-4bd3-8304-c360536278a6,ADAS,Highway,Dry,55,Daylight,Clear,13339,1,46,normal,0,0,,,,Smooth,71
25e8aedb-49e4-4467-8fff-43a0b1da4f80,ADAS,Urban,Dry,40,Daylight,Clear,10511,0,13,normal,0,0,,,,Smooth,40
80da1941-f3a6-4404-9d5a-b07e4a7c2901,ADAS,Highway,Dry,55,Daylight,Cloudy,9036,0,51,normal,1,0,,,,Smooth,55
d50b6cfe-cb98-4fa3-b0a3-9fa2a3367d44,ADAS,Urban,Dry,35,Daylight,Clear,16291,0,15,normal,0,0,,,,Smooth,49
eb0623e4-e85f-41f6-843c-6972b5658271,ADAS,Highway,Dry,70,Daylight,Clear,8154,0,70,normal,1,0,,,,Smooth,49
c9375e1c-c606-440f-83b6-261dd322eb19,ADAS,Parking lot,Dry,5,Daylight,Clear,13266,1,3,normal,0,0,,,,Aggressive,4
49201ab6-0813-4b33-81b4-85d244695c3a,ADAS,Urban,Dry,25,Dawn / Dusk,Clear,7775,1,2,normal,0,0,,,,Aggressive,20
3ccb9bd7-b4fa-4b42-a9a0-88a832d0daeb,ADAS,Parking lot,Dry,10,Dawn / Dusk,Clear,11910,0,6,normal,0,0,,,,Smooth,7
5ceb3d37-7da8-4161-a3e9-7d4c5f5b951c,ADAS,Parking lot,Wet,5,Daylight,Snow,13240,0,2,normal,0,0,,,,Smooth,4
239c582b-4a9b-4cc9-8443-fca2ebac2710,ADAS,Urban,Dry,40,Daylight,Clear,14430,1,7,normal,0,0,,,,Smooth,32
c1eeaaae-837f-4287-8304-a01eab56c78a,ADAS,Urban,Dry,35,Daylight,Clear,31710,2,6,normal,1,0,,,,Smooth,24
bf755cf5-25bc-4899-8c36-7f2bbded437d,ADAS,Urban,Dry,30,Dawn / Dusk,Clear,8386,0,22,normal,0,0,,,,Smooth,21
a50ad755-b32d-473b-b48c-d9c7a7243b4a,ADAS,Urban,Dry,25,Daylight,Clear,10333,0,9,normal,0,0,,,,Smooth,20
bba4dc75-4608-417d-8055-489769d557d1,ADAS,Highway,Dry,60,Dark - Lighted,Clear,12019,0,56,normal,0,0,,,,Smooth,66
6bc427cf-4cb5-48a3-b4c4-db5a55b3f8e3,ADAS,Highway,Dry,65,Daylight,Clear,13007,1,64,normal,0,0,,,,Smooth,84
17086481-c5ee-445f-b5b4-6ef5bcd76eaa,ADAS,Urban,Wet,25,Daylight,Rain,10934,1,4,normal,0,0,,,,Smooth,17
d8e113c7-1b8a-4612-9a47-71ec5d6ccee3,ADAS,Urban,Dry,25,Dawn / Dusk,Cloudy,15805,0,20,normal,0,0,,,,Smooth,32
33b2dae7-1fb2-46eb-b472-1d03053818b0,ADAS,Rural,Dry,45,Daylight,Clear,15358,1,43,normal,0,0,,,,Smooth,36
d1fa95e7-c645-4738-8907-92326908b097,ADAS,Urban,Wet,35,Dark - Not Lighted,Rain,12742,1,9,normal,0,0,,,,Smooth,38
90750b94-f958-423c-ac12-768adb129394,ADAS,Urban,Dry,25,Daylight,Fog/Smoke,13514,0,5,normal,1,0,,,,Smooth,20
7ea623cc-6709-4d6b-ae8c-dbb9ee538198,ADAS,Rural,Dry,55,Daylight,Clear,12691,0,55,hard_braking,0,0,,,,Smooth,60
7b86d838-b1f1-4e3a-8c9d-05f8e0d3caa8,ADAS,Urban,Dry,45,Daylight,Clear,13623,0,17,hard_braking,0,0,,,,Smooth,49
90900084-ccd6-4398-bf3f-5a087d075933,ADAS,Highway,Dry,60,Dawn / Dusk,Clear,22270,2,60,normal,0,0,,,,Smooth,66
8ebe8cb8-c38c-4be5-9f14-73ea518200e9,ADAS,Highway,Wet,55,Daylight,Rain,19995,1,55,risky,0,0,,,,Smooth,60
d5ffcca0-e4e0-4055-b94f-8fa3af4a77c4,ADAS,Highway,Wet,70,Daylight,Rain,20304,3,70,normal,0,0,,,,Smooth,84
254c215a-f78e-4f20-8aeb-8b7e3cbf23ad,ADAS,Urban,Dry,45,Daylight,Clear,12299,0,31,normal,0,0,,,,Smooth,27
738468ff-2ac8-41ea-a411-570d9c68329a,ADAS,Highway,Wet,60,Daylight,Snow,15905,0,59,normal,0,0,,,,Smooth,48
cce83175-d9fd-459c-aea0-e34fe3fcb48f,ADAS,Urban,Dry,40,Daylight,Clear,59244,3,6,normal,0,0,,,,Smooth,48
560747e1-6bb5-411c-a904-481b2551eee6,ADAS,Highway,Wet,65,Dark - Lighted,Rain,16036,0,55,normal,0,0,,,,Smooth,65
0f495f3a-2b98-4fc4-adb0-5cdcf3c741fc,ADAS,Urban,Dry,45,Daylight,Clear,9793,0,27,normal,0,0,,,,Smooth,40
ea12762e-e285-4deb-9ac0-dcc149b598c6,ADAS,Highway,Dry,65,Dark - Lighted,Cloudy,7134,1,60,normal,0,0,,,,Smooth,58
4c5e31e0-9179-4482-89d3-2ea31aeaa1a2,ADAS,Urban,Dry,35,Dark - Not Lighted,Clear,29540,2,0,normal,0,0,,,,Smooth,42
b78497bd-8a79-443c-9eea-7471b3dd5005,ADAS,Urban,Dry,25,Dark - Lighted,Clear,17833,1,1,normal,0,0,,,,Smooth,20
f024e7c5-716b-4e15-9a79-22072c4f37f3,ADAS,Urban,Dry,45,Dark - Not Lighted,Clear,34593,3,27,normal,0,0,,,,Smooth,36
4709a8a5-4665-44b5-9084-6f02dadbe731,ADAS,Rural,Wet,55,Dawn / Dusk,Rain,5407,0,55,normal,0,0,,,,Smooth,38
a341da98-d915-4a28-a12c-74628c927ab3,ADAS,Urban,Dry,45,Daylight,Clear,18912,2,8,normal,1,0,,,,Smooth,45
34f9df87-8e66-4a5d-993e-001afb258056,ADAS,Urban,Dry,35,Dark - Lighted,Clear,10715,0,11,normal,1,0,,,,Smooth,35
aff27436-3e49-4e6d-944b-288f60ddbabe,ADAS,Parking lot,Dry,10,Daylight,Clear,12933,1,5,normal,0,0,,,,Smooth,7
972f83cf-b3fa-49b2-a40c-855c9f53f983,ADAS,Highway,Dry,70,Daylight,Fog/Smoke,14310,0,65,normal,1,0,,,,Smooth,70
270a9a22-28cd-4d1e-b7cc-0558ffe7ce96,ADAS,Urban,Dry,25,Dark - Lighted,Clear,16373,0,22,normal,1,0,,,,Smooth,20
34e3a61c-8930-4379-9d52-c26e8bb2560e,ADAS,Urban,Dry,40,Dawn / Dusk,Clear,15625,1,7,normal,0,0,,,,Smooth,48
d128b621-6065-45ed-bb97-c683b65174cd,ADAS,Parking lot,Dry,15,Daylight,Clear,26126,2,7,normal,0,0,,,,Smooth,15
293f28d7-a833-4e4f-bd86-906f2e7790bd,ADAS,Highway,Wet,70,Daylight,Snow,13551,0,70,normal,0,0,,,,Smooth,84
09661674-6770-44c2-acfc-e2d7df280228,ADAS,Rural,Wet,55,Dark - Not Lighted,Rain,15458,0,55,normal,0,0,,,,Smooth,55
613d7fbd-1857-44c1-8de4-b62f37fa0ce5,ADAS,Urban,Dry,25,Dark - Lighted,Clear,7832,0,7,normal,0,0,,,,Smooth,25
3179a3ea-b43f-4ac8-b9ed-06bff4b0bc08,ADAS,Highway,Dry,65,Daylight,Clear,9459,0,61,normal,0,0,,,,Smooth,52
42831850-c0c9-42d2-97e6-04d7aa2cde7d,ADAS,Rural,Dry,60,Daylight,Clear,19140,2,56,normal,0,0,,,,Smooth,84
cdf3b4ed-3088-4d3f-bb79-5f2ced96386e,ADAS,Highway,Wet,55,Dark - Not Lighted,Cloudy,10932,0,55,normal,0,0,,,,Smooth,60
49568792-1d2b-4973-94b7-2404cc2d2bf8,ADAS,Highway,Wet,65,Daylight,Rain,11308,1,65,normal,0,0,,,,Smooth,84
f1bf9aab-ff11-4981-aa84-043bff45d4c5,ADAS,Rural,Dry,55,Daylight,Clear,11593,0,55,normal,0,0,,,,Smooth,33
67a03583-92ac-4b88-8c27-642cb6ca67d3,ADAS,Urban,Wet,45,Dark - Not Lighted,Rain,8136,1,31,normal,0,0,,,,Smooth,45
d9372d49-e7de-49cf-9449-ae45796c2189,ADAS,Highway,Dry,65,Daylight,Clear,11916,0,60,normal,0,0,,,,Sharp,52
94290a3e-89fb-4414-ac6d-fd4bef04734d,ADAS,Highway,Dry,60,Dawn / Dusk,Clear,10166,0,60,normal,0,0,,,,Smooth,36
bdb8314a-0dd0-4e1c-898f-8f66daf7c101,ADAS,Urban,Dry,35,Daylight,Clear,10633,1,7,normal,1,0,,,,Sharp,28
ef331a5e-5265-4e99-bd24-cedbd0bd77b7,ADAS,Urban,Dry,30,Daylight,Clear,5793,1,23,normal,0,0,,,,Smooth,36
77ed0756-2132-4308-90ef-9ff84ca7105b,ADAS,Urban,Dry,30,Daylight,Cloudy,11695,1,22,normal,0,0,,,,Smooth,27
87216c7a-ec6a-4c41-9a9f-d63fc216de84,ADAS,Urban,Dry,30,Daylight,Clear,15001,1,10,normal,1,0,,,,Smooth,27
4051d27f-4d64-4ea9-a599-e4f4b820e597,ADAS,Rural,Dry,60,Daylight,Clear,6077,0,60,normal,1,0,,,,Aggressive,42
54de241a-8dcb-4732-a41e-e90c1675be60,ADAS,Parking lot,Dry,5,Dark - Lighted,Clear,35934,2,2,normal,0,0,,,,Smooth,5
1839f089-51ac-451b-9b5f-27fdbe071a06,ADAS,Rural,Dry,50,Daylight,Clear,8706,0,48,normal,1,0,,,,Smooth,45
9fd9ed82-53ee-4354-b323-9dab21198b55,ADAS,Highway,Dry,55,Dawn / Dusk,Clear,11359,0,49,normal,0,0,,,,Smooth,60
7dbf1286-5679-44e6-903f-a55e14fa95f4,ADAS,Urban,Dry,30,Daylight,Cloudy,8008,2,15,normal,0,0,,,,Smooth,30
a5d32a79-f98f-439d-931e-58108c9caa09,ADAS,Highway,Wet,70,Daylight,Cloudy,9413,0,62,hard_braking,1,0,,,,Smooth,84
ab61d94a-6d6e-4580-addd-72dcbf6097d6,ADAS,Parking lot,Dry,15,Daylight,Cloudy,31468,2,7,normal,0,0,,,,Smooth,9
089981d8-f774-464f-8c55-609b55a3dbf5,ADAS,Parking lot,Dry,15,Daylight,Clear,20370,2,6,normal,0,0,,,,Smooth,12
546062cf-ecfa-4753-aab9-c09bdcbe2fcb,ADAS,Urban,Dry,30,Daylight,Clear,13760,0,17,normal,1,0,,,,Smooth,33
7aa88b67-dc9d-45d7-855e-308a6b929852,ADAS,Parking lot,Dry,5,Dark - Lighted,Clear,8149,1,1,normal,0,0,,,,Smooth,3
979f5569-65e9-42e0-b708-087f7f91dcce,ADAS,Rural,Dry,60,Dawn / Dusk,Clear,9941,0,60,normal,1,0,,,,Smooth,54
c0e6bc88-b9ff-4f6d-adfe-1e220987d9fa,ADAS,Rural,Dry,60,Daylight,Cloudy,8145,1,54,normal,0,0,,,,Smooth,60
2eaf3741-4e23-4b61-8f83-acb37748a6ef,ADAS,Highway,Dry,60,Daylight,Cloudy,15765,0,60,normal,0,0,,,,Smooth,54
4dd05b76-c34e-4b84-846d-b757e3ec0ea1,ADAS,Urban,Dry,30,Daylight,Clear,10811,0,25,normal,1,0,,,,Sharp,24
e0454bd2-4943-4d43-ad09-9550020f1c71,ADAS,Parking lot,Dry,15,Daylight,Clear,16030,1,9,normal,0,0,,,,Sharp,13
dc1c9adf-3a03-4c9f-b3f9-49f32b40f756,ADAS,Urban,Wet,35,Daylight,Snow,14595,0,28,normal,0,0,,,,Smooth,28
41bfaced-506f-4c9c-9789-fce9153aa59d,ADAS,Highway,Dry,70,Daylight,Clear,9633,1,70,normal,0,0,,,,Smooth,63
738dbe59-4f6e-4299-b08a-29e2ed828399,ADAS,Urban,Dry,30,Daylight,Clear,10515,0,5,normal,1,0,,,,Smooth,39
ed7d1aab-f52e-404f-9168-38f65a5802e5,ADAS,Highway,Dry,55,Daylight,Clear,16337,0,54,normal,0,0,,,,Smooth,49
1713bb6b-a0f6-4516-8163-695db8db79c5,ADAS,Highway,Dry,60,Daylight,Cloudy,15101,0,51,normal,0,0,,,,Smooth,48
f48c2149-b886-423b-a279-2534cf8ceb15,ADAS,Urban,Dry,25,Dawn / Dusk,Clear,6725,1,1,normal,0,0,,,,Smooth,22
32b737a5-25a7-45cb-8373-42b3b13f3c6c,ADAS,Urban,Dry,30,Daylight,Cloudy,14526,0,15,normal,0,0,,,,Smooth,39
fe3f3df0-9eba-4039-b5c2-5ee32c8f1b04,ADAS,Urban,Dry,40,Daylight,Clear,6450,1,4,normal,0,0,,,,Smooth,20
5a82f460-54ef-472c-acc0-407f4f707b7c,ADAS,Urban,Wet,30,Daylight,Snow,15720,0,5,normal,0,0,,,,Smooth,30
9be8dd2e-265b-47b8-9b2f-d40711be2757,ADAS,Urban,Dry,45,Daylight,Clear,9746,0,15,normal,0,0,,,,Smooth,45
03b8a7ab-3b67-47e1-9c56-8d856419c1f4,ADAS,Parking lot,Dry,10,Daylight,Clear,19648,1,5,normal,1,0,,,,Smooth,9
f48290c7-2244-49bb-84cd-d065755b1b52,ADAS,Highway,Dry,65,Dawn / Dusk,Clear,20384,2,65,normal,0,0,,,,Smooth,52
f5665c72-4a2a-4d7b-9256-57971a229d95,ADAS,Highway,Dry,65,Dark - Lighted,Cloudy,15080,2,65,normal,0,0,,,,Smooth,45
f3ecb06c-c05a-47e7-9752-3977c9a3b63f,ADAS,Highway,Dry,70,Daylight,Clear,8294,2,70,normal,0,0,,,,Smooth,70
afd8c15a-eb66-469e-a1b6-1b2fa0528e34,ADAS,Urban,Dry,25,Daylight,Clear,10701,0,5,normal,0,0,,,,Smooth,22
210ee442-a587-48d1-906f-b402486e4abf,ADAS,Parking lot,Dry,15,Dark - Lighted,Clear,3856,1,5,normal,0,0,,,,Smooth,12
4fe38047-257e-41e9-b2b0-93a5689b7011,ADAS,Parking lot,Wet,5,Dawn / Dusk,Rain,10298,0,1,normal,1,0,,,,Smooth,5
968e29ff-cb3e-4f60-b9af-27b23e12bec5,ADAS,Highway,Dry,55,Daylight,Clear,7709,1,49,normal,0,0,,,,Smooth,55
9203fba0-d649-40d9-b2ed-0ec6a2b3d6ed,ADAS,Urban,Dry,35,Daylight,Clear,8952,0,2,normal,0,0,,,,Smooth,28
c52ef1e7-d4d3-4902-8dee-8340f8d41960,ADAS,Urban,Dry,40,Daylight,Clear,10803,1,0,normal,0,0,,,,Aggressive,40
9c0f371b-b828-4ff4-b7c3-2a65be32877f,ADAS,Parking lot,Dry,10,Daylight,Fog/Smoke,18454,0,7,normal,1,0,,,,Smooth,7
cfd663b3-30b8-4b42-918f-2731842516d5,ADAS,Parking lot,Wet,10,Daylight,Rain,12258,0,3,normal,0,0,,,,Smooth,11
3f8636cc-942a-44eb-82dd-6453cb309aa1,ADAS,Urban,Dry,30,Daylight,Clear,22946,2,5,hard_braking,0,0,,,,Smooth,42
683cc108-2573-46d1-b165-3fd99388507c,ADAS,Urban,Dry,40,Daylight,Clear,33416,2,1,normal,1,0,,,,Smooth,52
f207ead8-8337-4b1a-9194-d1f74f3b9aaa,ADAS,Highway,Wet,60,Daylight,Rain,8412,0,55,normal,1,0,,,,Smooth,42
04b68b0c-bdf6-46a9-a5a3-37bac7eef4a6,ADAS,Urban,Dry,40,Dawn / Dusk,Clear,11544,1,27,normal,0,0,,,,Smooth,28
3569ebd8-b8b4-470a-837b-a169899541a5,ADAS,Urban,Dry,30,Daylight,Cloudy,9464,0,1,normal,0,0,,,,Smooth,27
113d98b8-50d0-44ac-b0f0-2922fe1d2ff7,ADAS,Parking lot,Dry,5,Dawn / Dusk,Clear,10108,1,2,normal,0,0,,,,Smooth,3
7f261174-adc4-4ed0-9de0-6e911107ac34,ADAS,Urban,Dry,30,Daylight,Clear,10210,0,7,normal,0,0,,,,Smooth,30
30d440da-750d-4cd1-b7de-a3efd1cffdab,ADAS,Highway,Dry,70,Dawn / Dusk,Clear,8313,0,70,normal,1,0,,,,Smooth,77
768425c8-969f-4a6b-a345-41f64912553b,ADAS,Urban,Dry,35,Dark - Lighted,Cloudy,17547,1,19,normal,0,0,,,,Smooth,35
94c40b0b-e98b-4e55-9602-c998fe127419,ADAS,Urban,Wet,40,Dark - Lighted,Windy,12955,0,25,normal,0,0,,,,Smooth,36
6ee76258-e354-4561-94d8-09c43c2b1301,ADAS,Urban,Dry,45,Daylight,Clear,9556,0,38,normal,0,0,,,,Smooth,22
b10a3c61-3886-4d73-84cf-8c7598bfd01a,ADAS,Urban,Dry,40,Daylight,Clear,14431,1,35,normal,1,0,,,,Smooth,36
edce5c0e-eccf-4178-a052-8231e34442be,ADAS,Urban,Dry,35,Dark - Lighted,Clear,12610,0,1,normal,0,0,,,,Smooth,38
5827a3c7-79ac-4386-b78b-941eb832ab95,ADAS,Highway,Dry,55,Dawn / Dusk,Clear,16067,1,49,normal,0,0,,,,Smooth,55
000712ef-0021-4d66-9335-597f7137254a,ADAS,Urban,Dry,25,Daylight,Clear,17987,0,4,normal,0,0,,,,Sharp,25
b4a22815-5e70-47ea-9e41-fc201cc3994d,ADAS,Urban,Dry,40,Daylight,Cloudy,13274,1,26,normal,1,0,,,,Smooth,36
62361afc-7c32-4fc0-88f9-116aa48d5561,ADAS,Urban,Wet,40,Daylight,Windy,17905,0,14,normal,0,0,,,,Smooth,20
172e5ee4-bc5d-4664-b6c7-911243bfd2cf,ADAS,Urban,Dry,35,Daylight,Clear,9868,0,5,normal,0,0,,,,Smooth,31
8c8760be-af8e-458f-a33a-f0d151c19055,ADAS,Urban,Dry,30,Daylight,Clear,5878,1,5,hard_braking,0,0,,,,Aggressive,24
9f58e61a-cf83-4d33-9188-f31dcc3f67a3,ADAS,Parking lot,Dry,10,Dark - Not Lighted,Clear,12761,0,2,normal,1,0,,,,Smooth,7
07a6c5b2-ae92-4a4e-954b-9ca20aa3beac,ADAS,Urban,Dry,35,Daylight,Clear,26958,2,12,normal,0,0,,,,Smooth,31
fff9c986-a0a6-46d3-bdbd-0364a2ef073b,ADAS,Highway,Dry,60,Daylight,Clear,11568,2,53,normal,0,0,,,,Smooth,48
7ebc778a-f6f7-4c0f-acd1-7acab4945604,ADAS,Highway,Dry,60,Daylight,Clear,11498,0,60,normal,0,0,,,,Smooth,66
0bc8ca0d-9992-4b1f-b852-dd2c4972b185,ADAS,Highway,Wet,55,Dawn / Dusk,Snow,18423,0,49,normal,0,0,,,,Smooth,49
60c2eba5-9814-4d23-84ef-f20541ac6a14,NONE,Urban,Wet,25,Daylight,Snow,120666,14,6,normal,0,0,,,,Smooth,27
ef335ace-c376-4eed-97cc-9fa577c8d0ed,NONE,Urban,Dry,45,Dark - Not Lighted,Cloudy,156870,9,6,normal,0,0,,,,Smooth,36
5b53483f-02c6-4fd0-b71a-1126214f4fdf,NONE,Parking lot,Dry,5,Dark - Lighted,Clear,218960,14,3,normal,0,0,,,,Smooth,3
41ffe8c9-3553-4a64-a099-2259019fdea9,NONE,Highway,Dry,60,Daylight,Clear,58059,9,64,normal,0,0,,,,Aggressive,48
7ccf4c48-bb06-4608-9a42-297d394f63d1,NONE,Rural,Dry,55,Daylight,Clear,235648,14,53,normal,0,0,,,,Smooth,27
efe5d35d-6c36-49cc-9d6f-5e5402195731,NONE,Urban,Dry,25,Daylight,Clear,12937,0,11,normal,0,0,,,,Smooth,20
97c9a337-6e42-49fb-ae95-9a8e17d2302d,NONE,Highway,Dry,70,Dawn / Dusk,Cloudy,101556,12,69,hard_braking,0,0,,,,Smooth,42
087e71d5-7c94-42f9-8e53-305c9f81d367,NONE,Parking lot,Dry,10,Daylight,Clear,33099,3,6,normal,0,0,,,,Sharp,11
969170e9-f9ae-486a-9ab9-012e59c914fe,NONE,Parking lot,Dry,5,Dark - Not Lighted,Clear,155766,13,3,normal,0,0,,,,Smooth,5
c875a671-0328-488d-b415-a833ad097e0a,NONE,Highway,Dry,60,Daylight,Clear,74450,5,51,normal,0,0,,,,Sharp,60
275389ab-de2d-4ee1-a566-2916ce7cebc6,NONE,Rural,Dry,60,Daylight,Clear,106680,10,63,normal,0,0,,,,Smooth,36
0a47e882-a9d4-4ecb-846a-6266bf88d74b,NONE,Urban,Dry,35,Daylight,Clear,16120,2,21,normal,0,0,,,,Smooth,31
dafdc4e7-b27f-4ff9-921a-c6b1be74254c,NONE,Urban,Dry,25,Daylight,Cloudy,42441,3,9,normal,0,0,,,,Smooth,27
b990a4dc-f26c-483a-a654-0fd706e8c770,NONE,Urban,Dry,30,Daylight,Cloudy,54255,3,29,normal,0,0,,,,Smooth,30
c9ee4675-d3be-4497-b4c1-a31dbd2b2790,NONE,Urban,Dry,30,Daylight,Clear,109215,9,25,normal,0,0,,,,Aggressive,27
72270b10-9d39-427a-af01-a4cbaf79cdbb,NONE,Rural,Dry,50,Dawn / Dusk,Clear,129752,8,47,normal,0,0,,,,Aggressive,50
b0913cae-ded0-4557-94ba-a4b8a2ceb9ef,NONE,Rural,Dry,50,Daylight,Cloudy,90701,13,49,normal,0,0,,,,Smooth,55
6b98ea46-610c-430b-8ab8-93a6d29b8080,NONE,Parking lot,Dry,15,Daylight,Clear,236978,14,8,normal,0,0,,,,Sharp,15
14d21e6a-6b86-4f82-8799-60500a57ffbb,NONE,Parking lot,Dry,10,Daylight,Clear,165284,14,5,normal,0,0,,,,Smooth,6
b8d08341-73ff-453e-9060-bf6fec8e0298,NONE,Highway,Dry,60,Dawn / Dusk,Cloudy,142200,10,58,normal,0,0,,,,Smooth,48
90a29f5b-5d3a-471d-9823-d82fd36d910d,NONE,Rural,Dry,50,Daylight,Clear,104344,8,41,normal,0,0,,,,Smooth,45
17869ced-47aa-4afd-8507-77e64071a41b,NONE,Highway,Dry,60,Daylight,Clear,78190,10,58,normal,0,0,,,,Sharp,48
b11fa27a-b3b9-4351-aab1-1cb07cfe16a0,NONE,Urban,Dry,30,Daylight,Clear,65370,5,18,normal,0,0,,,,Smooth,24
35d922b7-7c8a-4a7d-a08d-810d92fd7251,NONE,Highway,Dry,60,Daylight,Clear,13024,0,66,normal,0,0,,,,Smooth,48
5f966c1f-442c-4c46-abe1-b184ebdb35c9,NONE,Highway,Dry,65,Daylight,Cloudy,45468,6,66,normal,0,0,,,,Smooth,58
cb15085a-708f-4be9-b33a-1c6ff530a515,NONE,Rural,Dry,45,Daylight,Clear,118496,14,49,normal,0,0,,,,Smooth,40
10591a73-4f77-4a74-aa4f-9fa7f33ae852,NONE,Highway,Dry,55,Dark - Not Lighted,Clear,5226,0,58,normal,0,0,,,,Smooth,66
834f7aaa-f63b-438b-a268-866ea8dfab5f,NONE,Rural,Wet,50,Daylight,Rain,149226,14,43,normal,0,0,,,,Smooth,45
5fed11cc-931a-4189-8d85-23ebc38a793b,NONE,Urban,Dry,45,Daylight,Clear,11069,1,21,normal,0,0,,,,Smooth,45
5573f576-cf2d-4182-9063-a21aaea41b5b,NONE,Highway,Dry,70,Daylight,Clear,42837,3,70,normal,0,0,,,,Smooth,63
68f9cc7b-ec21-4844-be4d-ae988f1b705b,NONE,Parking lot,Dry,10,Dark - Lighted,Clear,23628,6,8,normal,0,0,,,,Smooth,9
52233188-1629-4619-85db-e28db63f1e95,NONE,Urban,Dry,45,Dark - Lighted,Clear,118767,11,42,normal,0,0,,,,Smooth,31
f8fc32dc-9517-41e0-a361-7f0f5f50b2e8,NONE,Urban,Dry,40,Dark - Not Lighted,Clear,70024,8,37,normal,0,0,,,,Sharp,28
8631b1e5-0ad0-41be-9855-4d80ebc183ce,NONE,Urban,Wet,30,Dark - Lighted,Rain,128817,9,26,normal,0,0,,,,Smooth,21
ac2823fa-1af1-468f-9eb8-0919d9dad9c2,NONE,Rural,Dry,55,Daylight,Clear,13100,1,52,normal,0,0,,,,Smooth,33
112689b2-468d-4481-916f-7c7e87cddc34,NONE,Urban,Dry,45,Daylight,Clear,197388,12,22,normal,0,0,,,,Smooth,58
e33fc923-c491-49dc-940b-c9daa1a44953,NONE,Urban,Dry,45,Daylight,Clear,46515,5,13,normal,0,0,,,,Sharp,45
bbcd6e4b-91c0-4ec5-b8a3-63c980b5ffd5,NONE,Highway,Dry,65,Daylight,Clear,197862,14,61,risky,0,0,,,,Sharp,52
dee52e25-e88c-4051-a6f2-dedce6282817,NONE,Urban,Dry,30,Daylight,Clear,208340,10,30,normal,0,0,,,,Smooth,24
8acec1aa-5206-4d3e-a70b-0ffc4c34739a,NONE,Highway,Wet,65,Dawn / Dusk,Sleet or Hail,14429,1,68,normal,0,0,,,,Smooth,39
9d75ccbc-9f01-4ad3-a449-e24755bf354f,NONE,Urban,Dry,30,Dawn / Dusk,Cloudy,30222,9,28,normal,0,0,,,,Smooth,30
a3f9b5d0-d31d-49e8-8070-9ea00a2ed2ef,NONE,Highway,Dry,65,Daylight,Clear,108383,11,69,normal,0,0,,,,Smooth,45
188ab0fd-3baa-47c4-9f75-3988e5be1dbb,NONE,Urban,Dry,35,Dawn / Dusk,Cloudy,63628,4,15,normal,0,0,,,,Smooth,35
2ba769c7-a1c0-4020-8c42-69f33116fd63,NONE,Rural,Dry,45,Daylight,Cloudy,156540,12,47,normal,0,0,,,,Smooth,31
