ID,Autonomy_level,Roadway Type,Roadway Surface,Posted Speed Limit (MPH),Lighting,Weather,Mileage,Usage_year,Speed,Acceleration,Disengagement,Crush,Collision Type,Incident Severity,Insurance Cost,Cornering,Distance_to_next_car
4cf393b6-b82a-4d2b-9cf2-173d547a9949,ADAS,Urban,Dry,35,Daylight,Clear,11654,1,15,normal,0,0,,,,Smooth,21
d2a7001f-d8f5-4074-9720-1ad8ae24541d,ADAS,Urban,Dry,45,Daylight,Clear,16583,1,11,normal,0,0,,,,Smooth,49
bf734380-8556-4536-a5d0-128bc1499fb4,ADAS,Urban,Dry,30,Daylight,Cloudy,9804,0,20,normal,1,0,,,,Sharp,24
a7648443-dd1a-4405-871c-e7014d6e109b,ADAS,Highway,Dry,60,Daylight,Clear,16316,1,60,normal,0,0,,,,Smooth,30
b863f3cc-ce1c-4bb7-a709-4f291a50173a,ADAS,Urban,Dry,45,Dark - Not Lighted,Clear,10277,0,12,hard_braking,0,0,,,,Smooth,22
eb5afc85-4a68-46ef-ba47-fc10209d159b,ADAS,Highway,Wet,60,Daylight,Snow,9504,1,52,normal,0,0,,,,Smooth,42
767ccfa2-1ff4-46bb-9bb3-262bd64e219c,ADAS,Highway,Wet,60,Daylight,Rain,15504,0,55,normal,0,0,,,,Smooth,42
3b92f21f-c87d-49ea-b959-d6b8520e3901,ADAS,Urban,Dry,45,Daylight,Clear,10411,0,26,normal,0,0,,,,Smooth,36
d59496aa-48f1-4e83-8497-d3f7618fa04a,ADAS,Parking lot,Dry,5,Dark - Lighted,Clear,13059,0,2,normal,0,0,,,,Smooth,4
461f4ee3-5bbc-420c-8f14-8f50d83bea82,ADAS,Urban,Dry,35,Dawn / Dusk,Clear,14293,0,5,normal,0,0,,,,Smooth,21
fb770d67-afb8-48b8-9e76-b09adbee95f3,ADAS,Urban,Dry,45,Daylight,Cloudy,15750,0,3,normal,1,0,,,,Smooth,31
a2fa9cc1-1a8e-440e-9405-1fd002eece22,ADAS,Rural,Dry,55,Daylight,Clear,49182,3,55,normal,1,0,,,,Smooth,49
de96866a-47d6-43cb-b0a0-a5feaf00f843,ADAS,Highway,Dry,65,Daylight,Clear,12319,1,65,normal,0,0,,,,Smooth,58
031d836c-94f6-4f68-ac00-b7c51df99d9a,ADAS,Parking lot,Dry,10,Dark - Lighted,Clear,8675,0,5,normal,0,0,,,,Smooth,5
d7135822-f7b4-4485-a9ec-c80c84751d08,ADAS,Parking lot,Dry,10,Daylight,Clear,5755,0,5,normal,1,0,,,,Smooth,7
4b720b6f-8299-4cf8-9c5a-a6014996806a,ADAS,Urban,Dry,35,Daylight,Clear,9086,1,21,risky,0,0,,,,Sharp,28
dd6fb541-e5e3-4fb4-bd61-7c3f7fe913fb,ADAS,Urban,Dry,45,Dark - Lighted,Clear,9015,0,12,normal,1,0,,,,Smooth,45
7545d294-5c3a-426e-a1fa-e2b8825c44ab,ADAS,Urban,Dry,30,Dawn / Dusk,Clear,15071,1,4,normal,0,0,,,,Smooth,12
2e453ae7-6d5c-4cab-9488-386137ed9586,ADAS,Highway,Dry,70,Daylight,Clear,11090,0,70,normal,0,0,,,,Smooth,35
6beaf90c-fb4b-443b-8d28-0b4371b32b19,ADAS,Highway,Dry,55,Daylight,Clear,28542,2,47,normal,0,0,,,,Smooth,55
cb15a02a-816a-43d5-ae81-7448b024442b,ADAS,Highway,Dry,65,Daylight,Clear,8009,1,59,normal,0,0,,,,Smooth,26
fbc092b6-3464-4285-8ef9-40c62cc610d6,ADAS,Highway,Dry,60,Daylight,Cloudy,18682,1,60,normal,0,0,,,,Smooth,36
66903685-3a66-470f-8a63-42d47d082e9a,ADAS,Highway,Dry,55,Daylight,Clear,23976,2,55,normal,0,0,,,,Smooth,33
3b988275-3395-4fda-957b-2bdd28736619,ADAS,Urban,Dry,40,Dawn / Dusk,Cloudy,15856,0,30,normal,0,0,,,,Smooth,28
815c7fd8-52cf-427d-8b00-f18fab359cdf,ADAS,Urban,Dry,40,Daylight,Clear,13317,0,22,normal,1,0,,,,Smooth,24
f159d7d9-4d8f-4cbe-994a-11a4898f9ab9,ADAS,Highway,Dry,55,Dark - Not Lighted,Clear,21742,2,55,normal,0,0,,,,Smooth,38
f0f9e53c-f1c9-4f0a-bf81-883fe25abbfa,ADAS,Urban,Wet,35,Dawn / Dusk,Rain,12877,0,30,normal,0,0,,,,Smooth,14
680dd89f-9284-483d-b975-d83722de974c,ADAS,Urban,Dry,40,Daylight,Clear,21606,2,23,normal,1,0,,,,Smooth,24
2dc89aee-3b4b-4eb6-ab5f-b10cbd8f8b2e,ADAS,Urban,Dry,35,Dark - Lighted,Clear,12404,0,20,normal,0,0,,,,Aggressive,14
040901d1-b923-46a0-91a3-9007172d656e,ADAS,Urban,Dry,25,Dark - Not Lighted,Clear,14506,2,8,normal,1,0,,,,Smooth,25
5a8253b6-9c86-4a8d-9534-c494af0baa3a,ADAS,Highway,Dry,65,Daylight,Cloudy,15556,1,65,normal,0,0,,,,Smooth,65
5d8aba30-fe56-4591-afe3-4042d6aaf470,ADAS,Urban,Dry,45,Daylight,Clear,13678,0,42,normal,0,0,,,,Smooth,27
ea5e5b2a-aad3-49a1-b742-1af77c1b83d9,ADAS,Highway,Dry,60,Daylight,Clear,4482,1,60,normal,0,0,,,,Smooth,24
82e122ae-f0ce-4962-9c89-aebeaf36a009,ADAS,Urban,Wet,45,Dark - Lighted,Rain,15034,0,8,normal,0,0,,,,Smooth,31
53fb92e6-e8f8-487e-83f3-dd8bc15eba7c,ADAS,Highway,Dry,65,Dark - Lighted,Clear,14634,1,55,normal,0,0,,,,Smooth,52
a478f71a-c43d-42ad-9d77-50a329b609d2,ADAS,Highway,Wet,70,Daylight,Cloudy,23756,2,0,normal,1,0,,,,Smooth,1
821ee08c-6e61-40ed-bdf6-df3b767248fd,ADAS,Rural,Dry,45,Daylight,Clear,13707,1,43,normal,0,0,,,,Smooth,27
98b8e08c-8270-4df3-952f-ac8f7e4d09d1,ADAS,Highway,Dry,60,Dawn / Dusk,Clear,39771,3,60,normal,1,0,,,,Smooth,42
4194c64e-3c39-45ae-be59-cee0ea884047,ADAS,Highway,Wet,60,Daylight,Snow,16324,0,51,normal,0,0,,,,Smooth,60
3a1b9e38-2c6b-4fe1-b1bd-635deb64fad3,ADAS,Urban,Dry,25,Daylight,Clear,10390,1,14,normal,0,0,,,,Smooth,10
c0e89103-d6de-40a9-a57b-25f4c7cb6484,ADAS,Highway,Dry,65,Dark - Lighted,Clear,10137,1,65,normal,0,0,,,,Smooth,32
1d0e757e-59a2-4616-ae23-6278f4fad336,ADAS,Highway,Dry,70,Daylight,Clear,6466,0,70,normal,0,0,,,,Aggressive,56
32e6d926-c26b-4f46-bdec-0e49f3892edb,ADAS,Highway,Dry,65,Daylight,Clear,17849,0,55,normal,0,0,,,,Smooth,52
0d691c24-51ab-432a-b456-38da23cdf983,ADAS,Highway,Dry,60,Dawn / Dusk,Windy,12597,0,57,normal,0,0,,,,Smooth,48
b2bef68d-464d-4275-a265-ed1f2e16f3ff,ADAS,Rural,Dry,55,Daylight,Fog/Smoke,30622,2,55,normal,0,0,,,,Smooth,44
4626fbff-8b77-4a74-83f8-cfb6e1efaa50,ADAS,Highway,Dry,60,Dark - Lighted,Clear,14656,0,55,normal,0,0,,,,Smooth,24
8d901b87-6594-4045-8bb5-29d404fbd364,ADAS,Highway,Wet,55,Daylight,Snow,15492,0,55,normal,1,0,,,,Sharp,49
fc08e13e-f4c6-400d-8ff1-91e3f2ec2413,ADAS,Highway,Wet,60,Dawn / Dusk,Rain,12744,1,55,normal,0,0,,,,Smooth,48
bcb2c668-b9e6-4853-b6d5-90ffbfeddc6f,ADAS,Urban,Dry,30,Daylight,Clear,13271,1,1,normal,0,0,,,,Smooth,18
16ce32db-25a1-4223-b424-7d4c8cb15ce0,ADAS,Highway,Dry,65,Daylight,Clear,12272,0,65,normal,0,0,,,,Smooth,52
c2860164-2465-431e-bac5-a359e7eebf65,ADAS,Urban,Dry,45,Dawn / Dusk,Cloudy,9486,1,34,normal,0,0,,,,Smooth,31
07ba947b-1023-40fa-b428-18d449392eeb,ADAS,Urban,Dry,40,Dark - Lighted,Clear,26342,2,27,normal,0,0,,,,Smooth,32
5d4b0abb-e83f-48ce-a730-3cc5a67ba5be,ADAS,Rural,Dry,60,Daylight,Clear,12509,0,56,normal,0,0,,,,Smooth,36
830380b5-82f7-4697-901c-49f704408902,ADAS,Urban,Dry,30,Dawn / Dusk,Clear,12136,0,15,normal,0,0,,,,Smooth,21
0eaec39b-f053-4330-8821-1436eb743f37,ADAS,Urban,Dry,35,Dark - Lighted,Clear,10693,0,14,normal,1,0,,,,Smooth,42
1f41e8a1-93ee-4904-acf4-e5f8868b6bf1,ADAS,Highway,Dry,55,Daylight,Fog/Smoke,14612,2,48,hard_braking,0,0,,,,Smooth,27
1505a2b1-d724-4367-ad77-e330360344fb,ADAS,Urban,Dry,25,Dawn / Dusk,Clear,9159,0,24,normal,1,0,,,,Smooth,17
0c251400-52eb-4c60-b1d6-11242d0dabc0,ADAS,Parking lot,Wet,15,Dark - Lighted,Rain,18753,1,9,normal,0,0,,,,Smooth,10
2eba0800-ba37-46d4-82fb-5834f686e327,ADAS,Parking lot,Dry,15,Dark - Lighted,Clear,13537,0,3,normal,0,0,,,,Smooth,6
4a8a0f57-1a35-4452-954d-6fe99e705dec,ADAS,Rural,Wet,55,Dark - Lighted,Snow,7401,1,48,normal,1,0,,,,Smooth,38
c95ffc40-c161-4a57-8854-c28c64dc70fa,ADAS,Urban,Dry,25,Daylight,Clear,9493,0,9,normal,0,0,,,,Sharp,20
e8021e74-6b75-4843-9558-79851af7daed,ADAS,Highway,Dry,65,Dark - Lighted,Clear,11039,0,65,normal,0,0,,,,Aggressive,45
470f0072-9d21-46d6-aecc-9e69123b78ea,ADAS,Urban,Dry,30,Daylight,Clear,15669,0,15,normal,0,0,,,,Sharp,18
28ff481f-5fe1-4ef8-b480-7bd0d2d991d6,ADAS,Highway,Wet,65,Dark - Lighted,Cloudy,11922,0,65,normal,0,0,,,,Sharp,45
abac9a1b-f5b2-471c-952e-ba46a2635894,ADAS,Highway,Dry,65,Daylight,Clear,51978,3,65,normal,0,0,,,,Smooth,52
d5c97b9d-8ba0-4aeb-b402-d6b11a643b5b,ADAS,Highway,Dry,70,Daylight,Clear,14882,0,68,normal,0,0,,,,Smooth,21
91c7c776-11d5-4652-b381-5601fe4eb9b9,ADAS,Urban,Wet,35,Dark - Not Lighted,Cloudy,18555,0,0,normal,0,0,,,,Smooth,14
cf5a29c4-8907-4312-a911-f679517a1289,ADAS,Urban,Dry,45,Daylight,Clear,15614,1,30,normal,1,0,,,,Smooth,22
d9b81270-debd-41e2-8c6e-e4d97d03e3a8,ADAS,Highway,Dry,70,Daylight,Clear,11533,1,70,normal,1,0,,,,Smooth,49
8297399b-1629-4985-8001-36e9b8668a0c,ADAS,Highway,Wet,70,Daylight,Rain,6714,2,62,normal,1,0,,,,Smooth,49
f24ad7c2-bcad-452b-8452-f169ff297d37,ADAS,Urban,Wet,40,Daylight,Snow,9597,1,30,normal,1,0,,,,Smooth,20
97d2cbb6-fb61-4509-9e66-2e01e7fd8cb0,ADAS,Urban,Dry,40,Dark - Not Lighted,Clear,9098,1,38,normal,0,0,,,,Smooth,40
75512d74-eb0d-401e-a1c1-3ea85fa148b5,ADAS,Highway,Dry,60,Daylight,Cloudy,26614,2,55,normal,0,0,,,,Smooth,24
e3bf5be0-1581-45a2-880c-c8f39a517abe,ADAS,Urban,Dry,30,Dark - Lighted,Fog/Smoke,18092,0,29,normal,1,0,,,,Smooth,15
d6f23ec4-5d59-490f-8ab5-55257633ebba,ADAS,Highway,Dry,60,Dark - Lighted,Clear,22847,0,51,normal,0,0,,,,Smooth,24
e652b9d7-15ef-4d33-96d2-4451b5b158f7,ADAS,Highway,Dry,70,Dark - Lighted,Clear,44796,3,70,normal,0,0,,,,Smooth,56
c9f33524-6c49-4c5d-a542-4bbf755b0410,ADAS,Highway,Dry,65,Daylight,Clear,12756,0,61,normal,0,0,,,,Sharp,58
17dcd9ae-cb92-435d-96d3-45392c7d38a0,ADAS,Highway,Dry,55,Daylight,Clear,26010,2,51,normal,1,0,,,,Smooth,44
c6f2e7ec-7b62-4d62-9c14-c8d106a14392,ADAS,Urban,Dry,40,Daylight,Clear,12333,0,36,normal,1,0,,,,Smooth,24
679d9492-25b3-4fcd-a660-f0beef9d36d6,ADAS,Highway,Dry,70,Daylight,Cloudy,13366,0,70,normal,0,0,,,,Smooth,42
ced09836-1a39-4041-8573-9e73f5be082a,ADAS,Urban,Dry,40,Daylight,Clear,17792,2,28,normal,0,0,,,,Smooth,16
93e941cb-f8d6-4778-9aaf-2d2b61fbb52e,ADAS,Urban,Dry,35,Daylight,Windy,15575,1,19,normal,0,0,,,,Smooth,28
725ee7a8-2cdd-4f68-aea9-20ff6906b1d8,ADAS,Highway,Dry,60,Daylight,Clear,9538,0,51,normal,0,0,,,,Smooth,48
d7ae7f4b-484b-4b46-bbc9-cde9020ee4c6,ADAS,Urban,Dry,45,Dawn / Dusk,Clear,43394,2,17,normal,1,0,,,,Aggressive,49
db0fe45b-9c57-4274-ad5e-8b50a1765b9b,ADAS,Urban,Dry,25,Daylight,Clear,15767,0,9,normal,0,0,,,,Smooth,22
58c04307-a18c-499c-a189-6701ad5da212,ADAS,Highway,Dry,55,Dawn / Dusk,Cloudy,15098,1,50,normal,0,0,,,,Smooth,22
57e6b169-0e4f-48e4-84a4-9d0ed4f12deb,ADAS,Highway,Dry,55,Dawn / Dusk,Clear,13283,0,50,normal,0,0,,,,Smooth,60
accac73f-1624-4d8e-8f6e-8b1eef0de3ff,ADAS,Urban,Dry,45,Daylight,Clear,14991,0,43,normal,1,0,,,,Smooth,31
48eb259e-e8a5-46fb-a710-97f31f383bb8,ADAS,Parking lot,Dry,10,Daylight,Clear,6710,0,4,normal,0,0,,,,Smooth,8
9d1d62bd-264d-444f-9077-a8521429b249,ADAS,Urban,Wet,40,Daylight,Snow,10603,0,36,normal,0,0,,,,Smooth,28
76123a46-0a5e-4004-8cd8-aca7a419e9c5,ADAS,Urban,Dry,30,Daylight,Cloudy,8442,0,22,normal,0,0,,,,Smooth,21
0bf8ed23-95b0-46a5-a6f7-b22ffd4485e5,ADAS,Parking lot,Dry,5,Dark - Lighted,Clear,14015,0,1,normal,0,0,,,,Smooth,4
4fc57372-f5aa-4dea-909b-150a7336f991,ADAS,Urban,Dry,40,Daylight,Clear,31310,2,38,normal,0,0,,,,Smooth,44
7fd6bac3-e5c3-4f60-94ab-885d491e3b79,ADAS,Rural,Dry,60,Dawn / Dusk,Cloudy,14021,0,58,normal,0,0,,,,Smooth,48
c6a5d0a2-3cb7-490b-9f82-342b18d0abb7,ADAS,Urban,Wet,25,Daylight,Snow,8481,1,7,normal,0,0,,,,Smooth,27
40692f47-4c0f-430a-ab30-637ebbc077f5,ADAS,Urban,Dry,35,Daylight,Clear,15954,0,2,risky,0,0,,,,Smooth,21
fe663b46-c5c7-4450-9a34-17353bb276a0,ADAS,Highway,Wet,55,Dawn / Dusk,Rain,14326,1,48,normal,0,0,,,,Smooth,44
94bbcbd9-36e2-4057-9827-40e0f5ab8d46,ADAS,Rural,Dry,50,Daylight,Clear,12744,0,48,normal,0,0,,,,Aggressive,30
d62c90d3-29be-4f1b-bc28-2b5da4e9db16,ADAS,Urban,Wet,40,Dark - Not Lighted,Rain,35967,3,22,normal,0,0,,,,Smooth,36
434e183d-35ea-460f-8898-c2fc249d4ee1,ADAS,Urban,Dry,25,Daylight,Cloudy,17602,1,16,normal,0,0,,,,Smooth,7
813c1b4f-c30d-4a50-a6b6-3a9a40ee40bd,ADAS,Parking lot,Dry,5,Dawn / Dusk,Clear,14366,2,2,normal,0,0,,,,Smooth,2
83b00794-62fa-4e7f-8f4a-65b9afe3e255,ADAS,Urban,Wet,45,Daylight,Rain,43029,3,10,normal,0,0,,,,Smooth,22
8063fe68-12ec-4b18-86c9-06c9855df4c2,ADAS,Urban,Dry,40,Dark - Lighted,Clear,0,1,36,normal,0,0,,,,Smooth,32
924cf0be-8d8f-4150-887a-b8e07472d6aa,ADAS,Urban,Dry,35,Dark - Lighted,Clear,17128,0,5,normal,0,0,,,,Smooth,38
76735741-2539-49d7-824c-5418469f0d37,ADAS,Highway,Dry,70,Dark - Lighted,Clear,35562,2,65,normal,0,0,,,,Smooth,7
eb8900d9-9bbd-4f4a-81f1-98496e1dce33,ADAS,Urban,Dry,40,Dark - Lighted,Clear,23478,3,14,normal,1,0,,,,Smooth,32
40640605-001e-4fcf-83b5-c994487548a1,ADAS,Parking lot,Wet,10,Daylight,Snow,17281,1,5,normal,0,0,,,,Smooth,8
23752192-85cb-4256-8303-965ec2ac6db4,ADAS,Urban,Dry,25,Dawn / Dusk,Clear,11673,0,19,normal,0,0,,,,Smooth,25
601016f9-6d50-434f-92de-74d2e95f5f57,ADAS,Highway,Dry,55,Daylight,Cloudy,37736,2,55,normal,0,0,,,,Sharp,27
59e108cb-01b3-4dbf-b796-42b8eab919f8,ADAS,Urban,Wet,25,Daylight,Snow,13201,0,11,normal,0,0,,,,Aggressive,15
a02c8300-ef27-4b0b-b26c-63bb2d7f2307,ADAS,Rural,Dry,60,Dark - Not Lighted,Clear,11121,0,60,normal,1,0,,,,Smooth,36
7f40217e-e27e-47d4-a6cb-1471cf8e2698,ADAS,Urban,Dry,25,Daylight,Clear,6694,0,11,normal,0,0,,,,Smooth,17
9de4c713-a78e-40b6-9569-e133791aac1c,ADAS,Urban,Dry,25,Daylight,Fog/Smoke,16461,0,0,normal,0,0,,,,Sharp,22
ed7065a1-9a80-44c4-801a-f7171ccaffbe,ADAS,Highway,Dry,65,Daylight,Clear,5521,1,55,normal,0,0,,,,Smooth,71
5be3e817-4c4d-4f48-a229-557bb420a193,ADAS,Highway,Dry,65,Daylight,Cloudy,11404,0,62,normal,1,0,,,,Aggressive,58
22aa8b94-4f82-4726-bea0-17e7ad3b0730,ADAS,Urban,Dry,30,Dark - Lighted,Cloudy,25572,2,14,normal,0,0,,,,Smooth,15
08a7be49-aaad-42af-bc80-b79af74033b1,ADAS,Urban,Wet,45,Daylight,Snow,11160,1,13,normal,0,0,,,,Smooth,45
53fa7453-73e4-4f22-bd1d-84f3ff39c394,ADAS,Urban,Dry,25,Daylight,Clear,6474,0,13,normal,0,0,,,,Smooth,22
4690e07e-689f-46d3-94cb-075891afd71d,ADAS,Parking lot,Dry,10,Daylight,Cloudy,10915,1,4,normal,0,0,,,,Smooth,10
435a411c-3d7c-4f46-8ae1-cfc0cc81c11d,ADAS,Rural,Dry,55,Daylight,Cloudy,15340,1,48,normal,0,0,,,,Smooth,33
11da4dc2-6b04-426a-ad83-f8bbdd364bb9,ADAS,Highway,Dry,65,Dawn / Dusk,Cloudy,11335,1,55,normal,1,0,,,,Smooth,58
6fe6bd66-7097-4630-b2ec-a6d735f491a2,ADAS,Urban,Dry,40,Daylight,Clear,11256,0,28,normal,1,0,,,,Smooth,32
f4db3c2c-2487-4120-9d54-bb3453c970a6,ADAS,Urban,Dry,30,Daylight,Clear,12754,0,25,normal,0,0,,,,Smooth,21
c3d0e358-62cc-4e13-bc64-374dfd9e3c6a,ADAS,Urban,Dry,35,Dawn / Dusk,Clear,10330,1,23,normal,0,0,,,,Smooth,24
0fa50763-7c5d-423a-b478-46aae3c9079b,ADAS,Highway,Dry,55,Daylight,Cloudy,10206,0,46,normal,0,0,,,,Smooth,16
c01fafae-2ead-440d-b098-a1632934f502,ADAS,Rural,Wet,60,Dawn / Dusk,Snow,13418,1,58,normal,0,0,,,,Smooth,30
47a8aba7-0e9f-4334-8dad-e825c9cc4932,ADAS,Highway,Dry,60,Daylight,Cloudy,13583,1,60,normal,0,0,,,,Smooth,42
f32821b3-ef20-4d90-846a-2bb64ca6fdc3,ADAS,Highway,Dry,70,Dawn / Dusk,Fog/Smoke,13891,0,65,normal,0,0,,,,Smooth,63
840bd1fa-615d-4036-9216-9bbe941bd83b,ADAS,Highway,Dry,55,Daylight,Clear,8732,0,50,normal,0,0,,,,Smooth,49
55ee8e92-2ed6-4948-b03c-fd46cbe9a4eb,ADAS,Highway,Dry,70,Dark - Lighted,Clear,1530,0,59,normal,0,0,,,,Smooth,21
3cac24c5-ea8a-4ff0-b3b6-7ab27989375f,ADAS,Highway,Dry,55,Daylight,Clear,37827,3,54,normal,0,0,,,,Smooth,38
8530be53-3f5a-4828-af15-0f6f0eb1948d,ADAS,Urban,Dry,45,Daylight,Clear,12303,1,14,normal,0,0,,,,Smooth,45
cb47f7fa-e1d6-490f-8936-8b3a4a780531,ADAS,Urban,Wet,25,Daylight,Rain,18303,1,12,hard_braking,0,0,,,,Aggressive,22
ccc8e417-61e9-47e8-ac92-0dbee177e1bc,ADAS,Parking lot,Dry,10,Dark - Lighted,Clear,13454,0,3,normal,0,0,,,,Smooth,5
0a405dde-8dfc-4655-9c36-77b430ca2f94,ADAS,Urban,Dry,30,Dark - Lighted,Clear,9997,0,11,normal,0,0,,,,Smooth,12
581020da-d1cb-45a2-a857-9bcda5945971,ADAS,Highway,Dry,70,Dark - Not Lighted,Clear,28352,2,68,normal,0,0,,,,Smooth,49
e7e492a6-30d5-45aa-a4f2-2e64c5a6ce97,ADAS,Highway,Dry,65,Daylight,Clear,11790,2,55,normal,1,0,,,,Smooth,32
c3bac168-bcd6-4ab4-a572-c415a11718ed,ADAS,Urban,Dry,25,Daylight,Clear,8889,1,23,normal,0,0,,,,Sharp,20
4950944d-c50a-4a06-b700-3a799d08f668,ADAS,Highway,Dry,70,Daylight,Clear,33735,3,65,normal,0,0,,,,Smooth,42
19fedf3d-a299-464b-94c3-30736bf093ca,ADAS,Urban,Wet,35,Dark - Lighted,Rain,16387,0,5,normal,0,0,,,,Smooth,35
687bf937-e495-4516-8210-467a764daf5c,ADAS,Urban,Dry,25,Daylight,Clear,13708,1,8,normal,0,0,,,,Smooth,15
04ce7563-393b-4112-81fc-73d42af26d19,ADAS,Rural,Dry,55,Daylight,Clear,13752,0,55,normal,0,0,,,,Smooth,33
0aa62ef0-428f-43bb-9666-7eee9dabbb38,ADAS,Urban,Dry,25,Daylight,Clear,16042,1,3,normal,0,0,,,,Smooth,17
dbb100fd-6014-4e59-bac8-3d83b28bd0b8,ADAS,Urban,Dry,35,Dark - Lighted,Clear,18789,3,25,normal,0,0,,,,Smooth,28
800db149-93de-4b18-b264-7754a44cd5b1,ADAS,Urban,Dry,35,Dark - Lighted,Cloudy,13199,1,3,normal,0,0,,,,Smooth,10
8c081769-9981-4eb0-b37d-cf25852bb5ad,ADAS,Urban,Wet,30,Dawn / Dusk,Cloudy,3395,0,14,normal,0,0,,,,Smooth,21
d1014901-06bc-45c4-a0cc-df19201d6a84,ADAS,Urban,Dry,30,Daylight,Clear,29466,2,3,normal,0,0,,,,Smooth,24
85235432-b45e-43c5-9c2f-4953b06b67a0,ADAS,Highway,Dry,60,Dawn / Dusk,Clear,10611,0,51,normal,0,0,,,,Smooth,48
fca0d585-35b9-4adc-a853-201204abbdf4,ADAS,Urban,Dry,40,Daylight,Clear,5856,1,5,normal,0,0,,,,Smooth,28
4cb209e5-5c39-4a69-9839-b66811afdb09,ADAS,Urban,Dry,25,Daylight,Windy,12853,1,2,normal,1,0,,,,Smooth,20
039ab9d7-aa4e-49a4-915a-5f57a75ce6c6,ADAS,Urban,Dry,25,Daylight,Clear,2184,0,24,normal,0,0,,,,Smooth,17
c7dc20a2-d51d-4d56-9428-cee6d0704341,ADAS,Parking lot,Dry,15,Daylight,Cloudy,19030,2,10,normal,0,0,,,,Smooth,9
beb9a726-d19a-4c47-9886-10b97c47dfd2,ADAS,Parking lot,Wet,5,Daylight,Snow,8947,0,2,normal,0,0,,,,Smooth,4
44c8b744-b4d6-4586-ae06-1c6a97ec5862,ADAS,Urban,Dry,25,Daylight,Clear,14162,0,15,normal,1,0,,,,Smooth,7
c59d86c7-4151-4801-852a-69a8fe6d4376,ADAS,Urban,Wet,30,Daylight,Snow,12402,0,12,normal,1,0,,,,Smooth,12
1e6ec6c9-fbbe-41ec-ac20-580e86ab2753,ADAS,Highway,Dry,55,Dawn / Dusk,Clear,15831,3,55,normal,0,0,,,,Smooth,16
22692750-a384-447a-8da6-0626a720fea3,ADAS,Urban,Dry,40,Daylight,Clear,14900,2,8,normal,0,0,,,,Smooth,20
bcdd3ae7-a2e3-4ee1-954c-8a3704a9f055,ADAS,Rural,Dry,45,Daylight,Clear,11926,0,45,normal,0,0,,,,Smooth,31
dce73eb6-da7c-4bbc-a683-32113c225592,ADAS,Highway,Dry,60,Dark - Lighted,Clear,9208,0,60,normal,1,0,,,,Smooth,30
7797d3c4-fdaf-4b5a-a786-21744baecf87,ADAS,Highway,Dry,70,Daylight,Cloudy,15139,0,62,normal,1,0,,,,Smooth,70
706cf660-91e8-41a8-9144-f5b2376b7a42,ADAS,Urban,Wet,45,Daylight,Rain,13034,0,19,normal,0,0,,,,Smooth,22
a3bdc86b-4816-4f2e-9e87-2c13cc2ec775,ADAS,Urban,Dry,35,Daylight,Clear,29754,3,20,normal,1,0,,,,Smooth,14
9470eb75-0cca-4eec-a5d7-374ec06e942d,ADAS,Parking lot,Dry,10,Daylight,Clear,7748,0,5,hard_braking,0,0,,,,Smooth,6
93608199-43ac-4695-bbf3-2a5dfd3bad8e,ADAS,Highway,Dry,55,Dark - Lighted,Cloudy,4402,0,47,normal,0,0,,,,Smooth,5
dee66f9d-df17-46c6-b92d-cb749a95d543,ADAS,Highway,Wet,55,Daylight,Rain,12872,0,48,normal,0,0,,,,Smooth,33
6746fdac-fde6-491f-b41e-887fc94f7092,ADAS,Highway,Dry,65,Daylight,Cloudy,15428,2,61,normal,1,0,,,,Smooth,32
9172db29-7f7e-4b1d-b726-4c8984d017f3,ADAS,Highway,Wet,55,Daylight,Rain,12844,1,47,risky,0,0,,,,Smooth,60
d7d29d20-172d-4339-87d4-b1573d3eeb62,ADAS,Parking lot,Dry,5,Dark - Lighted,Clear,6522,0,2,normal,0,0,,,,Smooth,4
b8dca5e8-1c54-4c2f-b49b-b4cfe3ec68ac,ADAS,Rural,Dry,45,Daylight,Clear,14230,0,38,normal,0,0,,,,Smooth,27
e8cc5d4e-92e3-45a1-9816-9e11cdb9ea9c,ADAS,Urban,Wet,25,Daylight,Rain,12324,0,22,normal,0,0,,,,Smooth,32
87ce374e-3832-492d-9ec3-0d5e9fb9f9ca,ADAS,Urban,Wet,45,Dawn / Dusk,Rain,9009,1,17,normal,0,0,,,,Smooth,22
ae5143a2-2471-4320-ac1b-e7723bd195b0,ADAS,Urban,Dry,40,Daylight,Clear,13500,1,37,normal,1,0,,,,Smooth,24
e6b56b83-79f7-4f9e-a058-1890f8170654,ADAS,Highway,Wet,70,Dawn / Dusk,Rain,9246,1,65,normal,0,0,,,,Smooth,56
77c037b2-eaa6-4fed-a321-15f2592332ad,ADAS,Highway,Dry,65,Daylight,Clear,8191,0,65,normal,1,0,,,,Sharp,26
2fa5a9c3-fb9a-457b-94ea-22ecf91a8f7b,ADAS,Urban,Dry,40,Daylight,Clear,38638,2,33,normal,0,0,,,,Smooth,16
53c13441-c57e-4ab4-a66a-3904ff6e9c79,ADAS,Highway,Dry,55,Daylight,Cloudy,41268,3,55,normal,0,0,,,,Smooth,22
af7c2406-2b2a-439f-809b-077cf777e8cf,ADAS,Highway,Dry,55,Dark - Lighted,Cloudy,15174,2,55,normal,0,0,,,,Aggressive,22
cd65dd51-b21f-41e5-b016-ddc4e77fa1a0,ADAS,Highway,Dry,60,Daylight,Fog/Smoke,15337,1,51,normal,0,0,,,,Smooth,36
